Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,RNDelta,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,CooldownSec
15262,XAUUSD,55,7,14,2,0.2,2.0,True,True,0.3,0.35,0.65,1.2,2.0,0.8,30,60,0.7,0.5,3,False,0,0,0
15263,XAUUSD,55,6,16,4,0.18,1.5,True,True,0.32,0.4,0.55,2.2,3.6,0.7,40,120,0.5,0.5,2,False,0,0,0
15264,XAUUSD,50,7,16,2,0.21,1.0,False,True,0.32,0.35,0.65,2.0,2.4,0.8,25,120,0.5,0.5,2,False,0,0,0
15265,XAUUSD,55,7,16,4,0.17,1.0,False,True,0.32,0.5,0.65,2.2,4.0,0.7,35,120,0.8,0.5,3,False,0,0,0
15266,XAUUSD,50,7,16,2,0.19,1.5,False,True,0.3,0.45,0.7,1.2,2.4,0.8,25,90,0.6,0.5,2,False,0,0,0
15267,XAUUSD,60,7,16,3,0.21,2.0,False,True,0.28,0.45,0.65,1.2,2.8821739213294273,1.0,50,60,0.5,0.5,3,False,0,0,0
15268,XAUUSD,55,7,16,3,0.22,1.0,False,True,0.32,0.45,0.65,0.9,2.4,0.5977670731882997,35,120,0.8,0.5,2,False,0,0,0
15269,XAUUSD,55,7,16,3,0.16,2.0,False,True,0.28,0.45,0.7,2.0,3.0,0.7,50,120,0.7,0.5,3,False,0,0,0
15270,XAUUSD,45,5,12,3,0.22,2.5,True,True,0.3,0.45,0.7,1.2,2.4,0.9,35,60,0.7,0.5,3,False,0,0,0
15271,XAUUSD,50,7,12,4,0.21,2.0,False,True,0.28,0.35,0.6,1.5,4.0,0.8,30,60,0.5,0.5,2,False,0,0,0
15272,XAUUSD,55,7,16,3,0.16,1.0,True,True,0.32,0.55,0.6,1.2,3.0,0.8,25,120,0.6,0.5,3,False,0,0,0
15273,XAUUSD,55,7,16,2,0.19,1.0,False,True,0.3,0.45,0.65,2.2,4.0,0.9,40,90,0.6,0.5,3,False,0,0,0
15274,XAUUSD,45,7,12,4,0.19,2.0,False,True,0.3,0.55,0.6,1.2,3.3434628546287493,0.9,35,120,0.7,0.5,2,False,0,0,0
15275,XAUUSD,45,7,16,2,0.2,2.5,False,True,0.35,0.4,0.55,1.5,3.6,0.8,30,90,0.8,0.5,3,False,0,0,0
15276,XAUUSD,60,5,12,4,0.17,2.0,False,True,0.3,0.55,0.7,0.9,1.71658166729815,0.7248438202039582,50,60,0.8,0.5,3,False,0,0,0
15277,XAUUSD,45,7,16,3,0.16,2.0,False,True,0.28,0.6,0.55,1.0,2.762931758340269,0.7,35,60,0.7,0.5,2,False,0,0,0
15278,XAUUSD,60,6,16,3,0.17,2.5,True,True,0.32,0.3,0.6,2.0,3.6,0.7,50,45,0.6,0.5,2,False,0,0,0
15279,XAUUSD,60,7,14,4,0.21,1.0,False,True,0.3,0.35,0.6,0.9,1.630615901624178,0.5977697022003506,50,60,0.7,0.5,2,False,0,0,0
15280,XAUUSD,45,6,16,4,0.18,1.0,False,True,0.28,0.3,0.6,1.0,2.0935757894823417,0.9,35,60,0.6,0.5,3,False,0,0,0
15281,XAUUSD,60,7,14,3,0.21,1.5,False,True,0.3,0.5,0.7,2.2,2.4,1.0,40,60,0.5,0.5,2,False,0,0,0
15282,XAUUSD,45,7,11,4,0.19,1.5,False,True,0.3,0.55,0.65,1.2,3.0,0.7,30,60,0.5,0.5,3,False,0,0,0
15283,XAUUSD,50,6,12,3,0.2,2.0,False,True,0.28,0.35,0.6,2.2,3.0,0.6,40,45,0.8,0.5,2,False,0,0,0
15284,XAUUSD,50,7,16,3,0.21,1.5,False,True,0.3,0.35,0.7,1.5,3.0,0.8,40,120,0.6,0.5,3,False,0,0,0
15285,XAUUSD,55,7,16,3,0.17,1.0,False,True,0.3,0.45,0.55,2.2,3.0,0.6,35,120,0.8,0.5,3,False,0,0,0
15286,XAUUSD,60,7,16,3,0.17,2.0,False,True,0.3,0.35,0.7,0.9,2.0,0.6,50,90,0.5,0.5,3,False,0,0,0
15287,XAUUSD,55,5,12,2,0.2,2.5,False,True,0.3,0.55,0.7,2.2,3.6,1.0,35,120,0.8,0.5,2,False,0,0,0
15288,XAUUSD,60,5,12,3,0.2,2.5,True,True,0.28,0.35,0.6,0.9,2.0249019029699498,0.8,25,120,0.7,0.5,2,False,0,0,0
15289,XAUUSD,50,7,14,2,0.2,1.0,False,True,0.28,0.5,0.55,1.8,4.0,1.0,50,90,0.6,0.5,2,False,0,0,0
15290,XAUUSD,45,7,12,4,0.17,1.0,True,True,0.35,0.4,0.55,2.0,3.0,0.8,30,45,0.5,0.5,2,False,0,0,0
15291,XAUUSD,45,7,12,2,0.2,1.5,False,True,0.35,0.55,0.6,1.8,2.0,0.6,30,90,0.7,0.5,2,False,0,0,0
15292,XAUUSD,55,7,16,2,0.19,1.0,False,True,0.35,0.3,0.7,0.9,2.4,0.7266930890262367,40,60,0.5,0.5,2,False,0,0,0
15293,XAUUSD,60,7,12,4,0.21,1.5,False,True,0.28,0.45,0.65,0.9,2.0,0.7,35,60,0.8,0.5,2,False,0,0,0
15294,XAUUSD,55,5,14,3,0.16,2.5,True,True,0.35,0.6,0.55,2.0,2.4,1.0,35,45,0.5,0.5,3,False,0,0,0
15295,XAUUSD,50,7,16,2,0.16,2.5,False,True,0.28,0.35,0.55,1.2,2.4807454776257623,0.8,35,45,0.8,0.5,3,False,0,0,0
15296,XAUUSD,55,7,16,4,0.22,1.0,False,True,0.28,0.45,0.7,1.0,2.7061121492570517,0.9,25,45,0.7,0.5,2,False,0,0,0
15297,XAUUSD,50,6,14,4,0.19,2.5,False,True,0.28,0.6,0.7,2.2,3.0,0.7,35,90,0.5,0.5,2,False,0,0,0
15298,XAUUSD,60,5,12,3,0.16,1.0,False,True,0.35,0.35,0.55,1.0,2.2353582456732077,0.7,25,120,0.8,0.5,2,False,0,0,0
15299,XAUUSD,55,7,12,4,0.18,1.0,False,True,0.32,0.45,0.55,2.2,3.0,1.0,40,60,0.6,0.5,3,False,0,0,0
15300,XAUUSD,55,5,12,3,0.17,2.0,True,True,0.32,0.35,0.7,0.9,2.014345318242321,0.547428151891058,50,90,0.7,0.5,2,False,0,0,0
15301,XAUUSD,55,7,12,2,0.18,1.0,True,True,0.28,0.4,0.65,2.2,2.4,0.6,50,60,0.6,0.5,2,False,0,0,0
15302,XAUUSD,50,5,14,2,0.2,2.0,False,True,0.3,0.3,0.65,2.2,4.0,0.7,50,90,0.8,0.5,3,False,0,0,0
15303,XAUUSD,45,7,12,4,0.21,1.0,False,True,0.28,0.45,0.6,1.8,4.0,0.9,30,45,0.6,0.5,3,False,0,0,0
15304,XAUUSD,45,7,12,2,0.22,2.5,False,True,0.3,0.45,0.6,1.2,2.4,0.6,40,90,0.6,0.5,2,False,0,0,0
15305,XAUUSD,60,6,11,3,0.16,2.5,False,True,0.3,0.35,0.55,2.2,2.4,1.0,40,45,0.8,0.5,3,False,0,0,0
15306,XAUUSD,60,7,12,4,0.2,1.5,False,True,0.3,0.45,0.65,0.9,1.7226647389556158,0.6328192052179007,30,120,0.7,0.5,2,False,0,0,0
15307,XAUUSD,50,6,14,3,0.2,2.0,True,True,0.35,0.35,0.6,1.0,1.8416678066251686,0.7103486387936335,30,90,0.6,0.5,2,False,0,0,0
15308,XAUUSD,45,7,12,3,0.21,2.0,False,True,0.32,0.55,0.6,1.2,3.0,0.6,50,45,0.6,0.5,3,False,0,0,0
15309,XAUUSD,60,7,11,2,0.2,1.0,False,True,0.32,0.5,0.6,0.9,2.4,0.7052253887995963,30,120,0.8,0.5,2,False,0,0,0
15310,XAUUSD,60,6,12,4,0.17,1.0,False,True,0.35,0.45,0.6,2.0,2.4,1.0,50,60,0.7,0.5,2,False,0,0,0
15311,XAUUSD,60,7,16,4,0.22,2.5,False,True,0.35,0.3,0.7,1.0,2.0,0.6,25,45,0.7,0.5,3,False,0,0,0
15312,XAUUSD,50,7,16,2,0.19,2.0,False,True,0.35,0.5,0.7,1.5,4.0,1.0,50,60,0.5,0.5,3,False,0,0,0
15313,XAUUSD,55,7,14,2,0.21,2.0,False,True,0.32,0.55,0.55,2.2,3.6,1.0,50,60,0.8,0.5,3,False,0,0,0
15314,XAUUSD,60,7,14,4,0.22,2.0,False,True,0.32,0.5,0.55,1.5,3.6,0.6,40,90,0.7,0.5,2,False,0,0,0
15315,XAUUSD,60,6,12,4,0.18,1.5,False,True,0.3,0.6,0.65,1.2,2.4,0.7,30,90,0.6,0.5,3,False,0,0,0
15316,XAUUSD,55,5,16,2,0.22,1.5,False,True,0.3,0.5,0.55,1.2,2.0,1.0,40,120,0.6,0.5,3,False,0,0,0
15317,XAUUSD,45,7,16,2,0.17,1.0,False,True,0.28,0.3,0.6,2.0,2.4,1.0,40,45,0.6,0.5,2,True,0.04,2400,0
15318,XAUUSD,50,5,16,4,0.16,2.5,True,True,0.35,0.35,0.7,1.8,3.0,0.6,30,90,0.8,0.5,3,False,0,0,0
15319,XAUUSD,55,7,16,3,0.21,1.0,False,True,0.35,0.4,0.6,1.0,2.4,0.9,30,60,0.5,0.5,3,False,0,0,0
15320,XAUUSD,45,6,16,3,0.16,2.5,True,True,0.35,0.4,0.6,2.2,2.4,0.8,25,90,0.7,0.5,2,False,0,0,0
15321,XAUUSD,60,7,16,2,0.19,2.5,False,True,0.28,0.55,0.65,2.0,2.4,0.6,35,60,0.8,0.5,2,False,0,0,0
15322,XAUUSD,55,7,12,2,0.21,2.5,False,True,0.3,0.35,0.65,2.0,2.4,1.0,30,45,0.6,0.5,2,False,0,0,0
15323,XAUUSD,50,7,12,4,0.19,1.0,False,True,0.28,0.6,0.7,1.0,2.0,0.7,25,90,0.6,0.5,2,False,0,0,0
15324,XAUUSD,50,6,14,2,0.18,2.0,True,True,0.3,0.5,0.7,1.5,2.0,0.9,30,60,0.5,0.5,2,False,0,0,0
15325,XAUUSD,50,7,11,2,0.2,2.5,False,True,0.32,0.4,0.7,1.8,3.6,0.9,30,60,0.6,0.5,2,False,0,0,0
15326,XAUUSD,50,5,12,3,0.22,1.5,True,True,0.32,0.5,0.65,2.2,3.6,0.8,35,60,0.7,0.5,3,False,0,0,0
15327,XAUUSD,55,5,16,3,0.2,2.5,True,True,0.32,0.5,0.7,1.8,3.0,0.8,40,90,0.6,0.5,2,False,0,0,0
15328,XAUUSD,60,7,12,2,0.22,2.0,False,True,0.35,0.5,0.7,1.8,2.4,1.0,50,90,0.8,0.5,3,False,0,0,0
15329,XAUUSD,60,7,11,2,0.19,2.5,False,True,0.28,0.4,0.55,2.0,3.0,1.0,30,90,0.5,0.5,3,False,0,0,0
15330,XAUUSD,50,7,12,3,0.21,2.0,False,True,0.32,0.6,0.65,0.9,1.8673506342399666,0.6,25,45,0.7,0.5,2,False,0,0,0
15331,XAUUSD,50,6,11,3,0.22,2.0,False,True,0.28,0.3,0.6,1.0,2.4781527281965037,0.6,25,120,0.5,0.5,2,False,0,0,0
15332,XAUUSD,45,7,12,4,0.18,1.5,False,True,0.3,0.3,0.55,1.2,2.0,0.7,35,60,0.8,0.5,3,False,0,0,0
15333,XAUUSD,60,7,11,3,0.18,2.0,False,True,0.28,0.55,0.65,0.9,2.1741141110975644,0.8,50,90,0.5,0.5,3,False,0,0,0
15334,XAUUSD,60,7,16,2,0.17,1.0,False,True,0.35,0.5,0.7,1.0,3.0,0.9,30,45,0.7,0.5,2,False,0,0,0
15335,XAUUSD,45,7,14,3,0.2,1.5,True,True,0.35,0.35,0.65,1.5,3.6,0.8,30,60,0.5,0.5,2,False,0,0,0
15336,XAUUSD,50,7,11,4,0.22,1.0,False,True,0.35,0.5,0.65,2.0,3.0,1.0,25,90,0.8,0.5,3,False,0,0,0
15337,XAUUSD,50,7,12,4,0.17,2.5,False,True,0.28,0.4,0.7,1.5,3.6,0.9,40,45,0.6,0.5,3,False,0,0,0
15338,XAUUSD,55,7,16,2,0.16,1.0,False,True,0.28,0.6,0.6,1.0,2.498862585662933,0.7,25,60,0.7,0.5,2,False,0,0,0
15339,XAUUSD,55,7,12,4,0.16,1.0,True,True,0.3,0.45,0.6,1.0,1.9685689420821353,0.6,35,120,0.6,0.5,3,False,0,0,0
15340,XAUUSD,45,7,12,2,0.17,1.0,False,True,0.32,0.3,0.6,1.8,3.6,0.9,35,90,0.7,0.5,2,False,0,0,0
15341,XAUUSD,60,7,12,3,0.2,2.5,False,True,0.32,0.45,0.65,1.2,2.8606391360686056,0.7,25,60,0.7,0.5,2,False,0,0,0
15342,XAUUSD,50,7,12,2,0.22,1.5,False,True,0.3,0.45,0.7,1.0,2.395953396168833,0.6141696257393467,40,120,0.7,0.5,2,False,0,0,0
15343,XAUUSD,45,6,16,4,0.17,2.5,True,True,0.3,0.5,0.6,1.5,4.0,1.0,35,90,0.6,0.5,3,False,0,0,0
15344,XAUUSD,55,5,11,4,0.2,2.0,False,True,0.28,0.6,0.65,1.5,3.6,0.6,30,60,0.8,0.5,3,False,0,0,0
15345,XAUUSD,60,7,11,2,0.17,1.0,True,True,0.32,0.35,0.6,2.2,3.0,0.9,30,90,0.8,0.5,2,False,0,0,0
15346,XAUUSD,55,7,12,2,0.22,2.5,True,True,0.3,0.35,0.7,2.0,3.0,0.6,50,90,0.5,0.5,2,False,0,0,0
15347,XAUUSD,45,7,16,2,0.21,1.0,True,True,0.28,0.6,0.55,1.2,2.4,0.9,40,90,0.7,0.5,3,False,0,0,0
15348,XAUUSD,60,7,12,3,0.19,1.5,False,True,0.35,0.45,0.65,1.0,2.0,0.7,30,60,0.7,0.5,2,False,0,0,0
15349,XAUUSD,45,6,16,3,0.17,2.0,False,True,0.32,0.45,0.6,2.0,3.0,0.7,50,90,0.7,0.5,2,False,0,0,0
15350,XAUUSD,50,7,16,3,0.16,1.0,False,True,0.28,0.35,0.55,0.9,2.3878277360282114,0.8,25,120,0.5,0.5,3,False,0,0,0
15351,XAUUSD,55,7,14,2,0.19,2.5,False,True,0.35,0.45,0.65,1.0,2.173383780101495,0.9,40,45,0.8,0.5,2,False,0,0,0
15352,XAUUSD,55,7,16,3,0.16,1.0,False,True,0.32,0.45,0.6,0.9,2.4,0.8,40,120,0.7,0.5,3,False,0,0,0
15353,XAUUSD,55,7,16,3,0.17,2.5,False,True,0.32,0.55,0.55,1.5,3.0,0.8,40,60,0.8,0.5,3,False,0,0,0
15354,XAUUSD,50,7,16,2,0.2,1.5,False,True,0.3,0.35,0.6,2.2,4.0,0.7,50,60,0.5,0.5,2,False,0,0,0
15355,XAUUSD,50,7,16,4,0.16,2.0,False,True,0.35,0.45,0.7,0.9,1.8538476600237632,0.6304684860465027,40,120,0.8,0.5,3,False,0,0,0
15356,XAUUSD,50,7,12,2,0.2,1.0,False,True,0.3,0.3,0.65,1.8,3.0,1.0,35,45,0.6,0.5,2,False,0,0,0
15357,XAUUSD,60,7,16,2,0.17,1.5,True,True,0.3,0.4,0.7,1.8,4.0,0.9,40,45,0.8,0.5,3,False,0,0,0
15358,XAUUSD,60,7,11,2,0.21,1.0,False,True,0.32,0.35,0.55,1.5,2.4,1.0,30,45,0.5,0.5,2,False,0,0,0
15359,XAUUSD,60,6,12,3,0.17,2.5,False,True,0.35,0.6,0.7,2.2,2.4,0.8,25,120,0.8,0.5,2,False,0,0,0
15360,XAUUSD,55,7,11,2,0.21,2.0,False,True,0.28,0.55,0.6,1.2,2.0,0.6,50,90,0.8,0.5,2,False,0,0,0
15361,XAUUSD,55,5,12,4,0.18,2.0,True,True,0.28,0.4,0.55,2.2,3.6,0.6,50,60,0.8,0.5,2,False,0,0,0
15362,XAUUSD,60,5,12,4,0.2,1.0,False,True,0.28,0.3,0.55,1.0,2.0,0.6,30,120,0.5,0.5,2,False,0,0,0
15363,XAUUSD,45,7,16,3,0.2,1.0,False,True,0.28,0.3,0.65,1.5,2.0,0.9,40,60,0.7,0.5,3,False,0,0,0
15364,XAUUSD,60,7,12,3,0.17,2.0,False,True,0.28,0.3,0.7,1.0,2.0,0.8,50,60,0.8,0.5,3,False,0,0,0
15365,XAUUSD,60,7,16,2,0.16,2.5,False,True,0.32,0.6,0.55,0.9,1.6967529644685737,0.6913870787542611,50,60,0.8,0.5,3,False,0,0,0
15366,XAUUSD,50,5,12,3,0.18,2.0,False,True,0.3,0.55,0.6,1.5,4.0,0.6,50,45,0.5,0.5,2,False,0,0,0
15367,XAUUSD,55,7,16,4,0.21,1.5,False,True,0.32,0.5,0.55,1.8,2.0,1.0,25,120,0.5,0.5,2,False,0,0,0
15368,XAUUSD,60,5,16,4,0.22,2.5,False,True,0.28,0.45,0.7,1.2,2.172852457463976,0.9,30,60,0.6,0.5,3,False,0,0,0
15369,XAUUSD,60,6,12,3,0.2,1.0,False,True,0.3,0.6,0.7,1.0,1.9802075821019882,0.8,35,90,0.5,0.5,3,False,0,0,0
15370,XAUUSD,50,7,16,2,0.16,2.5,False,True,0.28,0.55,0.7,1.8,2.0,1.0,25,120,0.5,0.5,2,False,0,0,0
15371,XAUUSD,60,7,12,2,0.16,1.5,False,True,0.28,0.55,0.55,1.8,2.0,0.8,25,45,0.6,0.5,2,False,0,0,0
15372,XAUUSD,50,7,12,2,0.22,1.0,True,True,0.35,0.4,0.65,1.5,2.0,0.6,40,90,0.7,0.5,3,False,0,0,0
15373,XAUUSD,60,7,12,2,0.21,2.0,False,True,0.3,0.55,0.65,1.2,2.0,0.8,30,60,0.8,0.5,2,False,0,0,0
15374,XAUUSD,50,7,14,2,0.19,1.0,False,True,0.28,0.45,0.65,1.8,2.0,0.6,40,90,0.8,0.5,3,False,0,0,0
15375,XAUUSD,60,7,11,2,0.18,1.0,True,True,0.35,0.3,0.6,0.9,2.475062946557654,0.8,30,120,0.7,0.5,2,False,0,0,0
15376,XAUUSD,60,7,12,2,0.21,1.5,False,True,0.32,0.3,0.65,1.0,2.267210935351627,0.9,50,45,0.8,0.5,2,False,0,0,0
15377,XAUUSD,50,6,14,2,0.16,1.5,True,True,0.32,0.6,0.6,1.5,3.6,0.7,25,120,0.5,0.5,3,False,0,0,0
15378,XAUUSD,45,7,16,2,0.17,2.5,False,True,0.35,0.6,0.7,0.9,2.500896060176455,0.6,30,45,0.8,0.5,3,False,0,0,0
15379,XAUUSD,45,7,11,2,0.18,2.5,False,True,0.28,0.45,0.55,1.0,3.0,0.6,35,120,0.8,0.5,2,False,0,0,0
15380,XAUUSD,55,6,12,2,0.17,1.5,False,True,0.3,0.6,0.7,0.9,2.4,0.6,30,60,0.6,0.5,2,False,0,0,0
15381,XAUUSD,45,6,11,4,0.2,2.5,False,True,0.3,0.6,0.6,2.2,4.0,0.7,30,45,0.8,0.5,2,False,0,0,0
15382,XAUUSD,50,7,16,2,0.16,1.5,True,True,0.3,0.5,0.6,1.2,2.0,0.9,50,90,0.8,0.5,2,False,0,0,0
15383,XAUUSD,55,7,11,2,0.16,1.0,False,True,0.35,0.4,0.6,2.2,4.0,0.9,40,45,0.6,0.5,3,False,0,0,0
15384,XAUUSD,60,5,12,4,0.17,2.5,True,True,0.3,0.55,0.65,2.0,4.0,0.8,40,120,0.8,0.5,3,False,0,0,0
15385,XAUUSD,60,7,16,3,0.16,2.0,False,True,0.35,0.4,0.7,1.2,2.5079618491091624,0.9,25,120,0.5,0.5,3,False,0,0,0
15386,XAUUSD,50,5,16,3,0.16,1.0,False,True,0.35,0.45,0.65,2.2,2.4,0.9,50,120,0.6,0.5,3,False,0,0,0
15387,XAUUSD,55,7,16,4,0.19,1.0,False,True,0.35,0.5,0.55,2.0,2.4,0.9,40,45,0.5,0.5,2,False,0,0,0
15388,XAUUSD,60,7,14,2,0.19,1.0,False,True,0.3,0.6,0.65,0.9,2.269498035283489,0.7,40,120,0.7,0.5,2,False,0,0,0
15389,XAUUSD,45,5,11,3,0.22,1.0,False,True,0.35,0.4,0.7,2.2,2.4,0.7,50,120,0.5,0.5,2,False,0,0,0
15390,XAUUSD,50,5,16,2,0.21,2.5,True,True,0.28,0.55,0.55,1.8,3.0,0.9,50,90,0.7,0.5,3,False,0,0,0
15391,XAUUSD,50,7,16,3,0.19,2.5,False,True,0.32,0.35,0.55,1.0,2.3386064064306282,0.8,35,120,0.7,0.5,2,False,0,0,0
15392,XAUUSD,60,7,16,4,0.16,2.5,False,True,0.3,0.35,0.55,1.8,3.0,0.7,35,45,0.6,0.5,3,False,0,0,0
15393,XAUUSD,50,5,16,3,0.17,2.0,True,True,0.35,0.4,0.6,1.0,2.5776730018754392,0.7,50,45,0.5,0.5,3,False,0,0,0
15394,XAUUSD,50,5,16,4,0.22,2.5,True,True,0.3,0.3,0.6,0.9,1.6531202629226913,0.5676994788088403,50,90,0.6,0.5,2,False,0,0,0
15395,XAUUSD,45,7,16,3,0.18,2.5,False,True,0.28,0.3,0.65,1.0,1.9882178404431776,0.6560272497550215,40,45,0.8,0.5,2,False,0,0,0
15396,XAUUSD,55,6,16,3,0.16,2.0,False,True,0.32,0.3,0.65,1.2,3.1798008597172296,1.0,35,120,0.8,0.5,3,False,0,0,0
15397,XAUUSD,55,7,11,2,0.17,2.0,False,True,0.35,0.35,0.55,1.5,2.4,0.8,30,45,0.8,0.5,3,False,0,0,0
15398,XAUUSD,50,7,12,2,0.19,2.0,False,True,0.3,0.6,0.7,1.8,3.0,0.7,35,120,0.7,0.5,3,False,0,0,0
15399,XAUUSD,60,7,14,2,0.2,2.0,False,True,0.28,0.35,0.65,0.9,2.0,0.7113078296653215,35,120,0.6,0.5,3,False,0,0,0
15400,XAUUSD,60,7,11,4,0.16,1.5,False,True,0.35,0.45,0.55,2.0,3.6,0.8,25,90,0.7,0.5,3,False,0,0,0
15401,XAUUSD,45,5,11,2,0.19,2.0,False,True,0.32,0.55,0.6,1.0,3.0,0.7065911826836884,50,120,0.7,0.5,3,False,0,0,0
15402,XAUUSD,55,6,16,3,0.22,2.5,False,True,0.35,0.6,0.55,2.0,3.6,0.7,25,120,0.8,0.5,3,False,0,0,0
15403,XAUUSD,50,5,14,4,0.17,1.0,True,True,0.32,0.3,0.55,1.2,2.0,0.7,40,90,0.8,0.5,3,False,0,0,0
15404,XAUUSD,60,7,12,4,0.18,1.0,False,True,0.35,0.5,0.65,1.0,3.0,0.8,35,45,0.6,0.5,2,False,0,0,0
15405,XAUUSD,50,5,16,3,0.16,1.5,False,True,0.32,0.4,0.6,2.0,3.0,1.0,25,90,0.7,0.5,2,False,0,0,0
15406,XAUUSD,60,5,11,4,0.21,2.5,False,True,0.28,0.6,0.6,2.2,3.0,0.7,35,120,0.7,0.5,2,False,0,0,0
15407,XAUUSD,45,7,14,3,0.19,1.5,False,True,0.35,0.55,0.7,2.0,4.0,0.9,50,90,0.7,0.5,3,False,0,0,0
15408,XAUUSD,60,7,16,3,0.22,2.5,False,True,0.3,0.45,0.55,1.0,2.0,0.9,40,120,0.6,0.5,3,False,0,0,0
15409,XAUUSD,55,7,12,2,0.2,2.0,False,True,0.28,0.35,0.6,1.5,3.6,0.8,30,90,0.8,0.5,3,False,0,0,0
15410,XAUUSD,50,7,12,2,0.18,1.5,False,True,0.3,0.6,0.7,1.5,2.0,0.7,50,90,0.7,0.5,3,False,0,0,0
15411,XAUUSD,45,7,12,3,0.19,2.0,False,True,0.32,0.45,0.7,1.0,2.046377901305163,0.9,30,60,0.6,0.5,2,False,0,0,0
15412,XAUUSD,60,6,14,4,0.21,2.5,True,True,0.35,0.4,0.6,2.0,3.6,0.6,25,60,0.5,0.5,2,False,0,0,0
15413,XAUUSD,60,7,11,2,0.21,1.5,True,True,0.32,0.5,0.6,1.8,3.0,0.6,40,60,0.8,0.5,2,False,0,0,0
15414,XAUUSD,60,7,11,3,0.22,1.0,False,True,0.3,0.4,0.55,0.9,2.0,0.7,25,45,0.8,0.5,2,False,0,0,0
15415,XAUUSD,55,7,12,4,0.17,1.5,False,True,0.32,0.4,0.65,1.8,2.0,0.8,25,45,0.8,0.5,3,False,0,0,0
15416,XAUUSD,50,7,16,2,0.17,2.5,False,True,0.28,0.35,0.6,1.2,3.0,0.7,50,60,0.5,0.5,2,False,0,0,0
15417,XAUUSD,50,6,12,4,0.21,2.5,True,True,0.28,0.45,0.65,0.9,2.211764826152013,0.628712314035546,40,60,0.7,0.5,3,False,0,0,0
15418,XAUUSD,55,7,16,2,0.22,1.0,False,True,0.28,0.45,0.65,2.2,3.6,0.8,30,90,0.5,0.5,3,False,0,0,0
15419,XAUUSD,55,7,11,3,0.22,1.0,False,True,0.35,0.3,0.65,1.5,2.4,0.9,30,90,0.6,0.5,2,False,0,0,0
15420,XAUUSD,45,5,14,4,0.16,2.0,True,True,0.35,0.35,0.6,2.0,4.0,0.6,35,60,0.7,0.5,2,False,0,0,0
15421,XAUUSD,60,7,16,4,0.18,1.0,False,True,0.32,0.55,0.55,1.5,3.0,1.0,30,120,0.7,0.5,3,False,0,0,0
15422,XAUUSD,45,7,12,3,0.18,1.5,False,True,0.3,0.45,0.65,2.2,3.0,0.6,35,90,0.5,0.5,2,False,0,0,0
15423,XAUUSD,50,7,11,2,0.17,2.0,False,True,0.28,0.6,0.6,1.5,3.6,0.8,25,90,0.5,0.5,2,False,0,0,0
15424,XAUUSD,60,6,12,2,0.22,1.5,True,True,0.28,0.35,0.55,2.0,3.6,0.7,40,45,0.6,0.5,3,False,0,0,0
15425,XAUUSD,55,6,16,3,0.21,2.0,True,True,0.35,0.5,0.65,1.5,3.6,0.6,35,60,0.5,0.5,3,False,0,0,0
15426,XAUUSD,50,7,14,4,0.16,1.0,False,True,0.3,0.3,0.55,1.0,2.2808634064585815,0.9,40,60,0.8,0.5,3,False,0,0,0
15427,XAUUSD,45,7,12,3,0.21,1.0,False,True,0.32,0.4,0.55,1.0,2.7110193902327175,0.6993269063385542,25,90,0.5,0.5,3,False,0,0,0
15428,XAUUSD,55,5,16,3,0.16,2.0,False,True,0.3,0.45,0.7,2.0,2.4,0.8,50,90,0.6,0.5,2,False,0,0,0
15429,XAUUSD,60,6,16,3,0.16,2.5,False,True,0.35,0.55,0.65,1.8,2.0,0.8,30,60,0.6,0.5,3,False,0,0,0
15430,XAUUSD,55,5,11,3,0.17,2.0,True,True,0.35,0.6,0.65,1.0,3.0,0.7,25,60,0.5,0.5,2,False,0,0,0
15431,XAUUSD,50,6,16,4,0.18,2.0,False,True,0.32,0.3,0.65,2.2,4.0,0.6,25,90,0.7,0.5,2,False,0,0,0
15432,XAUUSD,55,7,16,2,0.21,1.0,False,True,0.3,0.55,0.55,1.0,1.9458718725595654,0.7,30,60,0.7,0.5,2,False,0,0,0
15433,XAUUSD,55,7,14,4,0.17,1.0,False,True,0.35,0.6,0.7,1.0,3.0,0.8,35,90,0.7,0.5,3,False,0,0,0
15434,XAUUSD,45,7,16,2,0.21,2.0,False,True,0.3,0.4,0.55,0.9,1.9380471561442099,0.8,35,120,0.6,0.5,3,False,0,0,0
15435,XAUUSD,50,5,11,2,0.21,2.0,False,True,0.3,0.6,0.6,2.0,3.6,0.9,40,120,0.7,0.5,2,False,0,0,0
15436,XAUUSD,55,7,16,3,0.22,2.0,True,True,0.35,0.3,0.7,1.8,3.6,0.9,35,45,0.7,0.5,2,False,0,0,0
15437,XAUUSD,60,7,11,3,0.2,2.5,True,True,0.3,0.3,0.55,1.8,2.0,0.6,30,45,0.5,0.5,2,False,0,0,0
15438,XAUUSD,60,7,16,3,0.17,1.5,False,True,0.35,0.5,0.65,0.9,2.4,0.6,50,120,0.6,0.5,2,False,0,0,0
