Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpMoneyManagement,InpRiskPercent,InpUseDailyFilter,InpDailyEmaPeriod,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpTradingStartHour,InpTradingEndHour,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
5708,83.07,64.34,0.487424,1.471321,2.143238,6.590499,0,5.5392,132,30,1,9,27,50,250,275,500,true,300,150,0,0.4,false,200,true,true,27,26,true,8,20,9,30,false
6586,86.99,71.29,0.456987,1.470375,2.509328,7.234052,0,5.3321,156,30,1,11,29,55,250,350,700,true,250,100,1,0.4,false,240,true,false,26,27,true,8,20,8,30,true
6239,86.14,99.88,0.406016,1.469758,2.724495,5.327217,0,6.4457,246,30,2,8,27,55,250,225,700,true,350,150,1,0.2,false,190,false,true,21,27,true,11,19,15,40,true
7030,86.91,71.08,0.455641,1.468989,2.503698,7.227729,0,5.3313,156,30,1,11,29,55,250,325,700,true,250,100,0,0.1,false,240,true,false,26,27,true,8,20,8,30,true
6820,86.91,71.08,0.455641,1.468989,2.503698,7.227729,0,5.3313,156,30,1,11,29,55,250,325,700,true,250,100,1,0.3,false,230,true,false,26,27,true,8,20,8,30,true
5156,70.81,49.68,0.447568,1.468193,1.124236,6.260123,0,8.1935,111,30,1,10,30,45,250,275,800,true,250,200,1,0.4,true,220,true,false,25,30,false,9,19,8,30,false
4988,70.81,49.68,0.447568,1.468193,1.124236,6.260123,0,8.1935,111,30,1,10,30,45,250,275,800,true,250,200,1,0.4,true,230,true,false,25,30,false,9,19,8,30,false
6548,77.35,55.3,0.498198,1.467377,1.672716,6.153649,0,6.3159,111,30,1,8,30,60,300,275,750,true,250,100,0,0.1,false,240,true,false,26,27,true,8,19,15,40,false
9260,79.3,84.7,0.432143,1.466538,1.800213,5.77948,0,7.8069,196,30,1,8,29,50,300,200,500,true,250,150,1,0.2,false,240,true,false,26,23,true,8,19,8,30,true
6110,76.05,74.39,0.581172,1.466366,1.699954,5.723254,0,8.4745,128,30,1,8,30,55,275,325,650,true,350,150,1,0.2,false,240,true,false,24,30,false,11,21,8,40,false
6570,84.41,58.11,0.472439,1.465513,2.173962,6.444389,0,4.9616,123,30,1,8,29,50,275,300,750,true,250,100,1,0.1,false,240,true,true,28,27,true,8,20,8,30,true
6444,84.41,58.11,0.472439,1.465513,2.173962,6.444389,0,4.9616,123,30,1,8,29,50,275,300,750,true,250,100,1,0.4,false,240,true,true,28,27,true,8,20,8,30,true
6029,84.41,58.11,0.472439,1.465513,2.173962,6.444389,0,4.9616,123,30,1,8,29,50,275,300,750,true,250,100,1,0.4,false,230,true,true,28,27,true,8,20,8,30,true
5793,84.41,58.11,0.472439,1.465513,2.173962,6.444389,0,4.9616,123,30,1,8,29,50,275,300,750,true,250,100,1,0.3,false,210,true,true,28,27,true,8,20,8,30,true
8968,87.15,63.52,0.426309,1.465212,2.558196,5.328421,0,4.3839,149,30,1,8,29,50,300,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,20,8,20,true
5669,85.87,98.87,0.401911,1.465008,2.696945,5.277499,0,6.4457,246,30,2,8,27,55,250,225,650,true,350,150,1,0.2,false,190,false,true,21,27,true,11,19,15,40,true
2651,85.28,102.27,0.491683,1.463221,2.282303,5.758398,0,7.4929,208,30,1,10,30,50,300,350,700,true,250,100,0,0.5,false,210,true,false,20,26,true,8,19,9,30,false
5501,85.37,127.3,0.546352,1.461767,2.527298,4.841913,0,9.8912,233,30,1,8,30,55,275,325,650,true,350,150,1,0.2,false,240,false,true,20,23,true,10,20,8,40,false
6465,85.94,69.09,0.47,1.461708,2.371782,6.615886,0,5.4529,147,30,1,8,29,50,275,300,750,true,250,100,1,0.3,false,180,true,true,27,25,true,8,19,9,30,true
5693,85.94,69.09,0.47,1.461708,2.371782,6.615886,0,5.4529,147,30,1,8,29,50,275,300,750,true,250,100,1,0.4,false,190,true,true,27,25,true,8,19,9,30,true
6092,76.76,125.83,0.507379,1.46144,1.956921,4.899398,0,12.6267,248,30,1,11,29,55,250,325,650,true,350,150,0,0.3,false,190,false,true,28,24,true,9,20,15,40,false
5981,82.89,55.88,0.396312,1.460866,2.165052,7.040706,0,4.9204,141,30,1,11,28,55,200,225,600,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,30,true
4635,82.89,55.88,0.396312,1.460866,2.165052,7.040706,0,4.9204,141,30,1,11,28,55,200,225,600,true,250,150,0,0.5,false,180,true,true,30,25,true,8,19,9,30,true
6103,70.92,33.52,0.385287,1.46006,1.291217,6.952032,0,4.9593,87,30,1,11,28,55,200,225,650,true,250,150,1,0.5,true,200,true,true,30,25,true,8,19,9,30,true
5302,70.92,33.52,0.385287,1.46006,1.291217,6.952032,0,4.9593,87,30,1,11,28,55,200,225,700,true,250,150,0,0.4,true,190,true,true,30,25,true,8,19,9,30,true
6193,72.51,34.53,0.411071,1.459542,1.3363,6.354597,0,4.7971,84,30,1,8,27,50,275,200,700,true,250,150,0,0.4,true,200,true,true,27,26,true,8,20,9,30,false
6508,71.74,54.08,0.462222,1.458927,1.328747,4.950494,0,7.8582,117,30,1,11,29,60,300,275,750,true,350,150,0,0.2,false,230,true,false,26,27,true,8,20,15,30,true
6263,84.13,59.64,0.375094,1.458522,2.232872,6.691089,0,4.9521,159,30,1,8,29,55,225,200,800,true,300,100,1,0.2,false,240,true,true,28,27,true,8,20,8,20,false
5530,84.13,59.64,0.375094,1.458522,2.232872,6.691089,0,4.9521,159,30,1,8,29,55,225,200,800,true,300,100,1,0.2,false,210,true,true,28,27,true,8,20,8,20,false
6611,82.66,57.21,0.3814,1.457936,2.044675,6.1737,0,5.3294,150,30,1,8,30,60,275,200,700,true,250,150,0,0.1,false,190,true,true,27,25,true,8,19,8,30,false
8963,77.26,45.64,0.400351,1.45759,1.687246,5.549063,0,5.0421,114,30,1,8,29,50,300,200,500,true,250,150,1,0.2,false,180,true,true,30,26,true,8,20,9,30,true
6999,78.51,58.03,0.420507,1.456211,1.922797,6.487973,0,5.7022,138,30,1,11,28,55,200,325,550,true,250,150,1,0.3,false,200,true,true,30,25,true,8,19,9,30,true
8398,86.52,62.17,0.434755,1.456026,2.503826,5.415312,0,4.3827,143,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,20,true
8252,86.52,62.17,0.434755,1.456026,2.503826,5.415312,0,4.3827,143,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,180,true,true,30,25,true,8,20,9,20,true
6813,77.92,53.84,0.472281,1.455846,1.734536,5.958704,0,5.461,114,30,2,11,28,55,300,325,650,true,250,150,0,0.3,false,240,true,false,25,30,false,9,19,10,40,true
5571,77.92,53.84,0.472281,1.455846,1.734536,5.958704,0,5.461,114,30,2,11,28,55,300,325,700,true,250,150,1,0.2,false,230,true,false,25,30,false,9,19,10,40,true
9168,72.02,46.65,0.444286,1.455611,1.383862,7.163969,0,6.2149,105,30,1,10,30,45,225,325,550,true,250,150,0,0.4,false,190,true,true,30,25,true,8,19,9,40,true
7006,79.81,53.58,0.47,1.4548,1.856549,5.452488,0,5.4249,114,30,1,8,29,50,300,275,650,true,250,150,0,0.1,false,240,true,true,28,27,true,8,20,9,30,false
5175,85.94,151.29,0.412234,1.454447,3.115527,5.458582,0,7.4221,367,30,2,10,26,60,200,275,800,true,250,200,0,0.1,false,190,false,false,29,29,true,8,20,15,40,true
6031,74.11,43.42,0.402037,1.454374,1.682294,6.405152,0,4.8876,108,30,1,8,29,55,225,200,800,true,300,100,0,0.3,false,200,true,true,30,25,true,8,19,15,40,false
9208,76.61,57.44,0.478667,1.453068,1.661556,5.449575,0,6.5869,120,30,1,8,30,50,300,275,700,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,10,30,true
8761,76.77,45.14,0.395965,1.452577,1.668762,5.314217,0,5.0428,114,30,1,8,30,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,26,true,8,19,9,30,true
8559,76.77,45.14,0.395965,1.452577,1.668762,5.314217,0,5.0428,114,30,1,10,30,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,26,true,8,20,9,30,true
8484,76.77,45.14,0.395965,1.452577,1.668762,5.314217,0,5.0428,114,30,1,8,30,50,300,200,650,true,250,150,0,0.2,false,200,true,true,30,26,true,8,20,9,30,true
6359,86.32,137.74,0.456093,1.452036,2.599358,5.582271,0,9.4635,302,16385,1,9,27,55,250,250,650,true,250,200,0,0.4,false,190,false,false,29,29,true,8,19,14,40,false
2309,84.75,99.73,0.466028,1.451839,2.272789,5.737026,0,7.3625,214,30,1,11,27,60,300,225,600,true,250,100,0,0.5,false,210,true,false,20,26,true,8,19,9,30,false
7390,72.4,49.2,0.455556,1.4515,1.389831,4.450095,0,6.4581,108,30,1,8,29,50,300,275,650,true,350,200,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
8527,78.4,44.93,0.394123,1.450607,1.775188,5.387207,0,4.5627,114,30,1,8,29,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,26,true,8,20,8,30,true
6154,81.09,61.45,0.46553,1.45015,2.046969,6.106011,0,5.5489,132,30,1,8,29,55,250,275,650,true,300,150,0,0.5,false,200,true,true,27,26,true,8,20,9,30,false
4577,81.09,61.45,0.46553,1.45015,2.046969,6.106011,0,5.5489,132,30,1,8,29,55,250,275,650,true,300,150,0,0.4,false,200,true,true,27,26,true,8,20,9,30,false
6326,80.71,89.23,0.474628,1.448866,2.017865,4.569839,0,7.8199,188,30,1,9,27,50,250,275,500,true,300,150,1,0.2,false,240,false,true,23,22,true,12,18,13,40,true
6984,74.37,41.03,0.414444,1.44871,1.519067,5.669358,0,5.0605,99,30,1,8,29,50,275,275,650,true,250,200,0,0.4,false,190,true,true,30,25,true,8,19,9,40,true
6221,82.2,56.05,0.4484,1.448292,2.095327,4.381046,0,4.9866,125,30,1,11,28,50,275,275,750,true,350,200,0,0.5,false,200,true,true,30,25,true,8,19,9,20,true
5747,79.97,73.18,0.497823,1.447831,1.891934,5.808991,0,7.2718,147,30,2,10,27,60,300,275,750,true,250,100,1,0.2,false,220,true,false,26,27,true,8,19,8,30,true
5934,68.8,55.68,0.467899,1.445155,1.177416,4.623049,0,8.1793,119,30,1,8,27,50,275,275,650,true,350,100,0,0.2,true,230,true,true,24,27,true,8,21,13,20,false
7265,83.67,60.66,0.391355,1.44495,2.189892,6.08044,0,5.2566,155,30,1,8,29,55,250,200,500,true,250,150,1,0.2,false,200,true,true,30,25,true,8,19,9,20,false
6238,85.09,67.46,0.458912,1.444928,2.38881,7.277944,0,5.2823,147,30,1,9,27,50,250,275,500,true,250,100,0,0.2,false,190,true,true,27,26,true,8,20,9,30,false
5959,85.09,67.46,0.458912,1.444928,2.38881,7.277944,0,5.2823,147,30,1,9,27,50,250,275,500,true,250,100,1,0.4,false,200,true,true,27,26,true,8,20,9,30,false
6785,84.6,66.5,0.452381,1.4444,2.28287,6.288301,0,5.4529,147,30,1,8,30,50,275,300,750,true,250,100,1,0.1,false,190,true,true,27,25,true,8,19,9,30,true
6379,73.54,52.39,0.436583,1.443795,1.474529,6.265711,0,6.2369,120,30,2,8,29,50,300,225,650,true,250,150,1,0.1,false,220,true,false,25,30,false,9,19,10,40,true
4362,84.71,67.27,0.457619,1.443675,2.341455,7.055735,0,5.3739,147,30,1,8,29,55,250,275,750,true,250,100,1,0.3,false,180,true,true,27,26,true,8,20,9,30,false
5977,86.61,96.47,0.463798,1.44354,2.713643,5.863346,0,6.8276,208,30,1,8,30,60,300,275,750,true,250,100,1,0.2,false,220,true,false,26,22,true,8,18,9,30,true
5994,86.61,96.47,0.463798,1.44354,2.713643,5.854374,0,6.8276,208,30,1,8,30,60,300,275,750,true,250,100,1,0.2,false,230,true,false,26,22,true,8,18,8,30,false
5224,86.61,96.47,0.463798,1.44354,2.713643,5.854374,0,6.8276,208,30,1,8,30,60,300,275,750,true,250,100,0,0.1,false,240,true,false,26,22,true,8,18,8,30,false
4347,86.61,96.47,0.463798,1.44354,2.713643,5.854374,0,6.8276,208,30,1,8,30,60,300,275,750,true,250,100,1,0.2,false,220,true,false,26,22,true,8,18,8,30,false
5346,85.74,158.58,0.457003,1.443456,2.643881,6.200346,0,11.2497,347,30,1,11,29,55,250,325,700,true,250,100,0,0.1,false,190,false,false,29,29,true,8,18,15,40,false
6411,81.58,63.64,0.407949,1.44176,2.079739,6.818663,0,5.7424,156,30,1,8,29,55,250,225,650,true,300,100,1,0.2,false,230,true,false,26,27,true,8,20,8,30,false
6021,81.58,63.64,0.407949,1.44176,2.079739,6.818663,0,5.7424,156,30,1,8,29,55,250,225,650,true,300,100,1,0.3,false,210,true,false,26,27,true,8,20,8,30,false
5912,81.58,63.64,0.407949,1.44176,2.079739,6.818663,0,5.7424,156,30,1,8,29,55,250,225,650,true,300,100,1,0.4,false,230,true,false,26,27,true,8,20,8,30,false
6161,75.57,88.43,0.467884,1.44151,1.770016,5.313012,0,8.1776,189,30,1,8,27,50,275,275,650,true,350,100,0,0.1,false,240,true,true,24,27,true,8,21,13,20,false
8974,84.87,80.18,0.498012,1.440598,2.343759,5.621446,0,6.609,161,30,1,8,29,50,300,350,500,true,250,150,1,0.3,false,240,true,false,26,27,false,8,20,8,40,false
5906,71.22,36.48,0.41931,1.439783,1.294076,5.426196,0,5.4644,87,30,1,9,29,45,250,275,800,true,250,200,1,0.4,true,190,true,true,26,29,false,9,21,10,40,true
5582,71.22,36.48,0.41931,1.439783,1.294076,5.426196,0,5.4644,87,30,1,10,29,45,250,275,800,true,250,200,1,0.4,true,200,true,true,26,29,false,9,21,10,40,true
4606,71.22,36.48,0.41931,1.439783,1.294076,5.426196,0,5.4644,87,30,1,9,29,45,250,275,800,true,250,200,1,0.4,true,200,true,true,26,29,false,9,21,10,40,true
6319,84.57,120.51,0.428861,1.438681,2.351415,5.273451,0,9.6962,281,30,1,11,29,55,250,325,700,true,250,200,0,0.1,false,240,false,true,29,27,true,8,20,9,40,false
2166,77.32,96.76,0.572544,1.437511,2.241371,4.213349,0,8.2814,169,30,1,11,30,50,300,350,700,true,400,150,0,0.5,false,180,true,false,20,26,true,8,19,8,30,false
4985,75.16,87.62,0.463598,1.437466,1.753803,5.277357,0,8.1776,189,30,1,8,27,50,275,275,800,true,350,100,0,0.2,false,240,true,true,24,27,true,8,21,13,20,false
7568,78.76,59.38,0.47127,1.436842,1.835549,5.471565,0,6.1331,126,30,1,8,30,55,300,275,750,true,250,100,1,0.2,false,210,true,true,30,25,true,8,20,14,30,true
6111,82.92,72.48,0.514043,1.43618,2.21043,6.470815,0,6.2347,141,30,1,8,29,50,275,300,500,true,300,100,0,0.5,false,230,true,false,26,27,true,8,20,8,30,true
7293,76.32,47.36,0.385041,1.435574,1.681818,5.20588,0,5.3032,123,30,1,8,29,50,300,200,650,true,250,100,0,0.3,false,210,true,true,30,26,true,8,20,9,30,true
9047,80.63,51.4,0.389394,1.435335,1.959588,5.327891,0,4.9974,132,30,2,8,29,50,300,200,500,true,250,150,1,0.2,false,190,true,true,30,25,true,8,19,9,30,true
8691,80.63,51.4,0.389394,1.435335,1.959588,5.327891,0,4.9974,132,30,2,8,29,50,300,200,500,true,250,150,1,0.2,false,190,true,true,30,25,true,8,20,9,30,true
6354,66.79,52.79,0.439917,1.434021,1.588147,4.212332,0,6.3045,120,30,1,10,30,45,250,275,750,true,400,100,1,0.4,false,220,true,true,28,27,true,8,20,8,20,false
5398,66.79,52.79,0.439917,1.434021,1.588147,4.212332,0,6.3045,120,30,1,10,30,45,250,275,750,true,400,100,1,0.2,false,230,true,true,28,27,true,8,20,8,20,false
4452,58.12,81.58,0.424896,1.433383,1.471501,4.280145,0,9.4923,192,30,1,8,29,60,225,275,650,true,400,150,0,0.2,false,210,false,true,21,27,true,12,21,15,40,true
6298,74.43,55.86,0.404783,1.433225,1.571308,5.703001,0,6.5861,138,30,1,8,27,55,250,250,650,true,250,200,0,0.4,false,190,true,true,27,26,true,8,20,8,30,true
7219,70.51,50.05,0.406911,1.432659,1.291613,7.793584,0,6.8392,123,30,2,11,30,45,225,275,650,true,250,150,1,0.4,false,240,true,false,25,30,false,9,19,10,40,true
6867,70.51,50.05,0.406911,1.432659,1.291613,7.793584,0,6.8392,123,30,2,11,30,45,225,275,650,true,250,150,1,0.5,false,220,true,false,25,30,false,9,19,10,40,true
8005,75.78,39.52,0.365926,1.432101,1.654941,5.897478,0,4.6094,108,30,1,9,27,50,275,200,700,true,250,150,0,0.1,false,190,true,true,30,26,true,8,20,15,30,true
8317,74.83,43.09,0.377982,1.432023,1.592976,5.249227,0,5.0428,114,30,1,8,29,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,26,true,8,20,9,30,false
8241,74.83,43.09,0.377982,1.432023,1.592976,5.249227,0,5.0428,114,30,1,8,29,50,300,200,650,true,250,150,0,0.4,false,190,true,true,30,26,true,8,19,9,30,true
8203,74.83,43.09,0.377982,1.432023,1.592976,5.249227,0,5.0428,114,30,1,9,27,50,300,200,700,true,250,150,0,0.1,false,190,true,true,30,26,true,8,19,9,30,true
8096,74.83,43.09,0.377982,1.432023,1.592976,5.249227,0,5.0428,114,30,1,8,27,50,300,200,700,true,250,150,1,0.1,false,190,true,true,30,26,true,8,19,9,30,true
8088,74.83,43.09,0.377982,1.432023,1.592976,5.249227,0,5.0428,114,30,1,8,29,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,26,true,8,19,9,30,true
7920,74.83,43.09,0.377982,1.432023,1.592976,5.249227,0,5.0428,114,30,1,8,27,50,300,200,700,true,250,150,1,0.3,false,200,true,true,30,26,true,8,19,9,30,true
6296,69.3,31.1,0.431944,1.429617,1.103228,5.488092,0,5.3903,72,30,1,8,29,50,300,225,500,true,250,100,1,0.1,true,230,true,false,25,30,true,9,20,8,30,true
8663,75.76,58.64,0.398912,1.42944,1.66449,5.360453,0,6.7073,147,30,2,8,29,50,300,200,700,true,250,150,0,0.1,false,240,true,false,26,27,true,8,20,8,30,true
6399,78.7,89.95,0.46366,1.428885,1.865795,5.281779,0,8.3712,194,30,1,8,30,50,275,300,750,true,250,100,1,0.3,false,210,false,true,23,22,true,12,18,13,40,true
8128,69.34,46.6,0.44381,1.427837,1.124517,4.911298,0,7.9662,105,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,180,true,true,30,25,true,11,19,9,30,true
8008,69.34,46.6,0.44381,1.427837,1.124517,4.911298,0,7.9662,105,30,1,8,29,55,300,225,800,true,250,100,1,0.4,false,210,true,true,30,25,true,11,20,9,30,true
6396,77.76,58.08,0.460952,1.427279,1.795363,5.746505,0,6.144,126,30,1,8,29,50,300,275,650,true,250,100,1,0.3,false,200,true,true,30,25,true,8,19,14,30,true
5504,69.23,49.45,0.449545,1.427029,1.423431,7.203881,0,6.7939,110,30,1,8,28,45,225,325,500,true,250,100,1,0.1,true,230,true,false,24,30,false,11,22,13,40,false
6061,56.86,51.8,0.458407,1.426829,1.121698,4.25612,0,8.9881,113,30,1,8,29,55,250,275,750,true,400,100,0,0.4,true,200,false,true,28,22,true,11,18,15,40,false
8818,69.41,43.6,0.415238,1.425823,1.238285,6.621217,0,6.4863,105,30,1,8,29,50,225,350,700,true,250,150,0,0.4,false,180,true,true,30,25,true,8,20,8,40,false
6531,75.98,92.72,0.515111,1.424853,1.846276,4.238933,0,9.5613,180,30,1,8,30,55,275,325,650,true,350,200,0,0.5,false,230,false,true,23,22,true,12,18,13,40,true
6054,75.98,92.72,0.515111,1.424853,1.846276,4.238933,0,9.5613,180,30,1,8,30,55,275,325,650,true,350,200,0,0.2,false,220,false,true,23,22,true,12,18,13,40,true
6219,83.96,64.39,0.438027,1.42468,2.33551,6.683786,0,5.1773,147,30,1,8,29,55,250,325,700,true,250,100,1,0.4,false,190,true,true,27,26,true,8,20,9,30,false
6768,71.82,77.79,0.454912,1.424595,1.432069,6.354207,0,10.2595,171,30,1,8,29,50,275,300,750,true,250,100,1,0.1,false,240,true,false,25,30,false,9,20,8,30,true
6137,71.82,77.79,0.454912,1.424595,1.432069,6.354207,0,10.2595,171,30,1,8,29,50,275,300,750,true,250,100,1,0.1,false,240,true,false,25,30,false,8,20,8,30,true
6138,71.82,77.79,0.454912,1.424595,1.432069,6.354207,0,10.2595,171,30,1,8,29,50,275,300,750,true,250,100,1,0.1,false,240,true,false,25,30,false,9,19,8,30,false
5866,71.82,77.79,0.454912,1.424595,1.432069,6.354207,0,10.2595,171,30,1,8,29,50,275,300,750,true,250,100,1,0.4,false,240,true,false,25,30,false,9,19,8,30,false
6758,79.54,80.19,0.455625,1.424106,2.023467,4.891733,0,7.4817,176,30,1,8,29,55,275,250,800,true,350,100,0,0.2,false,240,true,false,26,27,true,8,20,8,20,true
5676,70.75,56.55,0.483333,1.4235,1.439298,4.951438,0,7.1483,117,30,1,8,30,55,275,325,650,true,350,150,1,0.2,false,190,true,true,27,26,true,8,20,9,30,true
5333,70.75,56.55,0.483333,1.4235,1.439298,4.951438,0,7.1483,117,30,1,8,30,55,275,325,650,true,350,150,1,0.3,false,180,true,true,27,26,true,8,20,9,30,false
6356,86.06,109.96,0.407259,1.423249,3.182634,4.792794,0,5.8996,270,30,3,10,26,60,225,275,800,true,250,200,0,0.3,false,230,false,true,20,23,true,10,20,10,40,true
5896,65.88,35.1,0.43875,1.420914,1.060743,4.012367,0,6.2761,80,30,1,8,29,55,250,275,750,true,400,100,0,0.4,true,230,true,true,28,27,true,8,20,8,20,false
5446,73.51,53.53,0.387899,1.420833,1.68971,6.00003,0,5.9918,138,30,1,11,28,55,200,325,800,true,250,150,0,0.3,false,210,true,true,30,25,true,8,19,9,30,true
4681,73.51,53.53,0.387899,1.420833,1.68971,6.00003,0,5.9918,138,30,1,11,28,55,200,325,800,true,250,150,0,0.3,false,190,true,true,30,25,true,8,19,9,30,true
7230,74.39,58.7,0.369182,1.419886,1.665248,6.125861,0,6.7944,159,30,1,8,28,45,200,325,800,true,250,150,0,0.3,false,220,true,false,26,27,true,8,20,8,30,true
6701,72.49,54.04,0.400296,1.41911,1.473282,5.510257,0,6.7955,135,30,1,8,27,55,250,250,650,true,250,200,0,0.4,false,190,true,true,27,26,true,8,19,9,30,true
6159,81.52,66.6,0.453061,1.418684,2.29893,6.401568,0,5.3938,147,30,1,9,27,50,250,275,500,true,300,100,0,0.4,false,230,true,false,26,27,true,8,20,9,30,false
5314,81.52,66.6,0.453061,1.418684,2.29893,6.401568,0,5.3938,147,30,1,9,27,50,250,275,500,true,300,100,0,0.5,false,230,true,false,26,27,true,8,20,9,30,false
7543,76.91,58.36,0.397007,1.418441,1.996579,6.797687,0,5.5405,147,30,1,11,28,55,200,275,750,true,250,100,1,0.2,false,210,true,true,30,25,true,8,19,9,30,false
8623,78.86,49.39,0.374167,1.418311,1.882958,5.130494,0,4.9981,132,30,2,8,29,50,300,200,700,true,250,150,1,0.3,false,200,true,true,30,25,true,8,20,9,30,false
7985,78.86,49.39,0.374167,1.418311,1.882958,5.130494,0,4.9981,132,30,2,8,29,50,300,200,650,true,250,150,0,0.1,false,190,true,true,30,25,true,8,19,9,30,true
6133,84.95,126.49,0.404121,1.417652,2.84695,5.413025,0,8.5368,313,30,2,8,27,55,250,225,650,true,300,100,1,0.3,false,180,false,true,28,24,true,9,20,15,40,true
4796,84.95,126.49,0.404121,1.417652,2.84695,5.413025,0,8.5368,313,30,2,8,27,55,250,225,650,true,300,100,1,0.4,false,200,false,true,28,24,true,9,20,15,40,true
7000,86.14,117.77,0.442744,1.417269,3.861311,5.911984,0,5.9928,266,16385,1,9,27,55,250,325,750,true,250,100,1,0.3,false,180,false,true,28,22,true,8,19,14,40,false
7205,71.27,45.68,0.36254,1.416029,1.576259,5.498704,0,5.5189,126,30,1,8,29,55,225,225,650,true,350,150,1,0.2,false,190,true,true,30,25,true,8,19,9,30,true
6471,77.47,62.24,0.451014,1.415515,1.81352,6.05938,0,6.3635,138,30,1,11,30,60,275,275,750,true,250,100,0,0.1,false,190,true,true,27,26,true,8,20,9,30,false
8446,73,52.67,0.438917,1.415444,1.514376,5.063524,0,6.6231,120,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,190,true,true,30,25,true,8,20,10,30,true
9380,79.98,59.88,0.418741,1.415141,1.984095,6.257995,0,5.4764,143,30,1,10,30,45,250,325,600,true,250,150,0,0.4,false,240,true,false,26,24,true,8,20,8,40,false
9057,69.05,41.58,0.385,1.415136,1.132353,4.991068,0,6.6811,108,30,1,8,30,50,300,200,500,true,250,150,1,0.2,false,230,true,false,26,27,true,11,19,9,30,true
6096,74.19,60.09,0.42021,1.414958,1.614021,4.678609,0,7.0928,143,16385,1,9,27,55,250,250,650,true,250,200,0,0.4,true,240,false,true,25,27,true,8,19,14,40,false
6807,71.04,75.93,0.444035,1.414442,1.397828,6.254759,0,10.2655,171,30,1,8,29,50,275,250,750,true,250,100,0,0.4,false,240,true,false,25,30,false,9,19,8,30,true
9439,82.79,75.36,0.468075,1.414111,2.212566,5.27861,0,6.5929,161,30,1,8,29,50,300,350,700,true,250,150,1,0.2,false,230,true,false,26,27,false,8,20,8,40,false
5833,69.24,67.79,0.464315,1.413959,1.229862,5.678287,0,10.7185,146,30,1,8,29,50,300,250,750,true,250,100,1,0.3,false,210,true,false,24,30,false,11,22,13,40,false
6201,71.01,45.07,0.366423,1.413752,1.387623,7.466636,0,5.8702,123,30,2,10,26,60,225,200,700,true,250,150,0,0.1,false,240,true,false,25,30,false,9,21,10,40,true
8920,68.35,37.62,0.38,1.413634,1.02451,4.809525,0,6.7296,99,30,1,8,29,50,300,200,500,true,250,150,1,0.2,false,190,true,true,30,25,true,11,20,9,30,true
7107,73.9,52.43,0.364097,1.412186,1.659177,5.890961,0,5.9705,144,30,1,8,28,55,200,325,550,true,250,150,1,0.3,false,200,true,true,30,25,true,8,20,8,30,true
